start_time,away_team,away_team_score,home_team,home_team_score
2025-02-28 00:00:00+00:00,GOLDEN STATE WARRIORS,121,ORLANDO MAGIC,115
2025-02-28 01:00:00+00:00,DENVER NUGGETS,112,MILWAUKEE BUCKS,121
2025-02-28 01:30:00+00:00,CHARLOTTE HORNETS,96,DALLAS MAVERICKS,103
2025-02-28 02:00:00+00:00,NEW ORLEANS PELICANS,124,PHOENIX SUNS,116
2025-02-28 03:30:00+00:00,MINNESOTA TIMBERWOLVES,102,LOS ANGELES LAKERS,111
2025-03-01 00:00:00+00:00,DENVER NUGGETS,134,DETROIT PISTONS,119
2025-03-01 00:30:00+00:00,OKLAHOMA CITY THUNDER,135,ATLANTA HAWKS,119
2025-03-01 00:30:00+00:00,CLEVELAND CAVALIERS,123,BOSTON CELTICS,116
2025-03-01 00:30:00+00:00,PORTLAND TRAIL BLAZERS,121,BROOKLYN NETS,102
2025-03-01 01:00:00+00:00,TORONTO RAPTORS,115,CHICAGO BULLS,125
2025-03-01 01:00:00+00:00,NEW YORK KNICKS,114,MEMPHIS GRIZZLIES,113
2025-03-01 01:00:00+00:00,INDIANA PACERS,120,MIAMI HEAT,125
2025-03-01 02:00:00+00:00,NEW ORLEANS PELICANS,108,PHOENIX SUNS,125
2025-03-01 02:30:00+00:00,MINNESOTA TIMBERWOLVES,116,UTAH JAZZ,117
2025-03-01 03:00:00+00:00,LOS ANGELES CLIPPERS,102,LOS ANGELES LAKERS,106
2025-03-01 23:00:00+00:00,WASHINGTON WIZARDS,113,CHARLOTTE HORNETS,100
2025-03-02 00:00:00+00:00,BROOKLYN NETS,94,DETROIT PISTONS,115
2025-03-02 01:00:00+00:00,SACRAMENTO KINGS,113,HOUSTON ROCKETS,103
2025-03-02 01:00:00+00:00,SAN ANTONIO SPURS,130,MEMPHIS GRIZZLIES,128
2025-03-02 01:30:00+00:00,MILWAUKEE BUCKS,132,DALLAS MAVERICKS,117
2025-03-02 01:30:00+00:00,GOLDEN STATE WARRIORS,119,PHILADELPHIA 76ERS,126
2025-03-02 18:00:00+00:00,DENVER NUGGETS,103,BOSTON CELTICS,110
2025-03-02 20:30:00+00:00,PORTLAND TRAIL BLAZERS,129,CLEVELAND CAVALIERS,133
2025-03-02 22:00:00+00:00,CHICAGO BULLS,112,INDIANA PACERS,127
2025-03-02 23:00:00+00:00,NEW YORK KNICKS,116,MIAMI HEAT,112
2025-03-02 23:00:00+00:00,TORONTO RAPTORS,104,ORLANDO MAGIC,102
2025-03-03 00:00:00+00:00,OKLAHOMA CITY THUNDER,146,SAN ANTONIO SPURS,132
2025-03-03 01:00:00+00:00,NEW ORLEANS PELICANS,128,UTAH JAZZ,121
2025-03-03 02:30:00+00:00,LOS ANGELES CLIPPERS,102,LOS ANGELES LAKERS,108
2025-03-03 02:30:00+00:00,MINNESOTA TIMBERWOLVES,116,PHOENIX SUNS,98
2025-03-04 00:00:00+00:00,GOLDEN STATE WARRIORS,119,CHARLOTTE HORNETS,101
2025-03-04 00:00:00+00:00,PORTLAND TRAIL BLAZERS,119,PHILADELPHIA 76ERS,102
2025-03-04 00:30:00+00:00,WASHINGTON WIZARDS,90,MIAMI HEAT,106
2025-03-04 01:00:00+00:00,ATLANTA HAWKS,132,MEMPHIS GRIZZLIES,130
2025-03-04 01:00:00+00:00,HOUSTON ROCKETS,128,OKLAHOMA CITY THUNDER,137
2025-03-04 01:30:00+00:00,SACRAMENTO KINGS,122,DALLAS MAVERICKS,98
2025-03-04 02:00:00+00:00,DETROIT PISTONS,134,UTAH JAZZ,106
2025-03-05 00:00:00+00:00,HOUSTON ROCKETS,102,INDIANA PACERS,115
2025-03-05 00:00:00+00:00,TORONTO RAPTORS,114,ORLANDO MAGIC,113
2025-03-05 00:30:00+00:00,MILWAUKEE BUCKS,127,ATLANTA HAWKS,121
2025-03-05 00:30:00+00:00,GOLDEN STATE WARRIORS,114,NEW YORK KNICKS,102
2025-03-05 01:00:00+00:00,CLEVELAND CAVALIERS,139,CHICAGO BULLS,117
2025-03-05 01:00:00+00:00,PHILADELPHIA 76ERS,112,MINNESOTA TIMBERWOLVES,126
2025-03-05 01:30:00+00:00,BROOKLYN NETS,113,SAN ANTONIO SPURS,127
2025-03-05 03:00:00+00:00,LOS ANGELES CLIPPERS,117,PHOENIX SUNS,119
2025-03-05 03:30:00+00:00,NEW ORLEANS PELICANS,115,LOS ANGELES LAKERS,136
2025-03-06 00:00:00+00:00,PORTLAND TRAIL BLAZERS,118,BOSTON CELTICS,128
2025-03-06 00:00:00+00:00,MINNESOTA TIMBERWOLVES,125,CHARLOTTE HORNETS,110
2025-03-06 00:00:00+00:00,MIAMI HEAT,107,CLEVELAND CAVALIERS,112
2025-03-06 00:00:00+00:00,UTAH JAZZ,122,WASHINGTON WIZARDS,125
2025-03-06 01:00:00+00:00,DALLAS MAVERICKS,107,MILWAUKEE BUCKS,137
2025-03-06 02:00:00+00:00,SACRAMENTO KINGS,110,DENVER NUGGETS,116
2025-03-06 02:30:00+00:00,OKLAHOMA CITY THUNDER,120,MEMPHIS GRIZZLIES,103
2025-03-06 03:30:00+00:00,DETROIT PISTONS,115,LOS ANGELES CLIPPERS,123
2025-03-07 00:00:00+00:00,CHICAGO BULLS,125,ORLANDO MAGIC,123
2025-03-07 00:30:00+00:00,INDIANA PACERS,118,ATLANTA HAWKS,124
2025-03-07 00:30:00+00:00,PHILADELPHIA 76ERS,105,BOSTON CELTICS,123
2025-03-07 00:30:00+00:00,GOLDEN STATE WARRIORS,121,BROOKLYN NETS,119
2025-03-07 01:00:00+00:00,HOUSTON ROCKETS,109,NEW ORLEANS PELICANS,97
2025-03-07 03:00:00+00:00,NEW YORK KNICKS,109,LOS ANGELES LAKERS,113
2025-03-08 00:00:00+00:00,CLEVELAND CAVALIERS,118,CHARLOTTE HORNETS,117
2025-03-08 00:30:00+00:00,MEMPHIS GRIZZLIES,122,DALLAS MAVERICKS,111
2025-03-08 00:30:00+00:00,UTAH JAZZ,109,TORONTO RAPTORS,118
2025-03-08 01:00:00+00:00,MINNESOTA TIMBERWOLVES,106,MIAMI HEAT,104
2025-03-08 01:00:00+00:00,PORTLAND TRAIL BLAZERS,89,OKLAHOMA CITY THUNDER,107
2025-03-08 03:00:00+00:00,PHOENIX SUNS,141,DENVER NUGGETS,149
2025-03-08 03:00:00+00:00,SAN ANTONIO SPURS,109,SACRAMENTO KINGS,127
2025-03-08 03:30:00+00:00,NEW YORK KNICKS,95,LOS ANGELES CLIPPERS,105
2025-03-08 23:00:00+00:00,BROOKLYN NETS,102,CHARLOTTE HORNETS,105
2025-03-09 00:00:00+00:00,NEW ORLEANS PELICANS,117,HOUSTON ROCKETS,146
2025-03-09 00:30:00+00:00,INDIANA PACERS,118,ATLANTA HAWKS,120
2025-03-09 00:30:00+00:00,WASHINGTON WIZARDS,118,TORONTO RAPTORS,117
2025-03-09 01:00:00+00:00,CHICAGO BULLS,114,MIAMI HEAT,109
2025-03-09 01:00:00+00:00,ORLANDO MAGIC,111,MILWAUKEE BUCKS,109
2025-03-09 01:30:00+00:00,LOS ANGELES LAKERS,101,BOSTON CELTICS,111
2025-03-09 01:30:00+00:00,DETROIT PISTONS,110,GOLDEN STATE WARRIORS,115
2025-03-09 17:00:00+00:00,DENVER NUGGETS,103,OKLAHOMA CITY THUNDER,127
2025-03-09 19:30:00+00:00,PHOENIX SUNS,125,DALLAS MAVERICKS,116
2025-03-09 23:00:00+00:00,MEMPHIS GRIZZLIES,107,NEW ORLEANS PELICANS,104
2025-03-09 23:30:00+00:00,UTAH JAZZ,122,PHILADELPHIA 76ERS,126
2025-03-10 00:00:00+00:00,CLEVELAND CAVALIERS,112,MILWAUKEE BUCKS,100
2025-03-10 00:00:00+00:00,SAN ANTONIO SPURS,124,MINNESOTA TIMBERWOLVES,141
2025-03-10 01:00:00+00:00,DETROIT PISTONS,119,PORTLAND TRAIL BLAZERS,112
2025-03-10 01:30:00+00:00,SACRAMENTO KINGS,110,LOS ANGELES CLIPPERS,111
2025-03-10 23:30:00+00:00,PHILADELPHIA 76ERS,123,ATLANTA HAWKS,132
2025-03-10 23:30:00+00:00,UTAH JAZZ,108,BOSTON CELTICS,114
2025-03-10 23:30:00+00:00,LOS ANGELES LAKERS,108,BROOKLYN NETS,111
2025-03-10 23:30:00+00:00,CHARLOTTE HORNETS,105,MIAMI HEAT,102
2025-03-10 23:30:00+00:00,WASHINGTON WIZARDS,104,TORONTO RAPTORS,119
2025-03-11 00:00:00+00:00,INDIANA PACERS,103,CHICAGO BULLS,121
2025-03-11 00:00:00+00:00,ORLANDO MAGIC,84,HOUSTON ROCKETS,97
2025-03-11 00:00:00+00:00,PHOENIX SUNS,118,MEMPHIS GRIZZLIES,120
2025-03-11 00:00:00+00:00,DENVER NUGGETS,140,OKLAHOMA CITY THUNDER,127
2025-03-11 00:30:00+00:00,DALLAS MAVERICKS,133,SAN ANTONIO SPURS,129
2025-03-11 02:00:00+00:00,PORTLAND TRAIL BLAZERS,120,GOLDEN STATE WARRIORS,130
2025-03-11 02:30:00+00:00,NEW YORK KNICKS,133,SACRAMENTO KINGS,104
2025-03-11 23:00:00+00:00,BROOKLYN NETS,104,CLEVELAND CAVALIERS,109
2025-03-11 23:00:00+00:00,WASHINGTON WIZARDS,103,DETROIT PISTONS,123
2025-03-11 23:30:00+00:00,MILWAUKEE BUCKS,114,INDIANA PACERS,115
2025-03-12 00:00:00+00:00,LOS ANGELES CLIPPERS,120,NEW ORLEANS PELICANS,127
2025-03-12 23:30:00+00:00,CHARLOTTE HORNETS,110,ATLANTA HAWKS,123
2025-03-12 23:30:00+00:00,OKLAHOMA CITY THUNDER,118,BOSTON CELTICS,112
2025-03-12 23:30:00+00:00,PHILADELPHIA 76ERS,105,TORONTO RAPTORS,118
2025-03-13 00:00:00+00:00,PHOENIX SUNS,104,HOUSTON ROCKETS,111
2025-03-13 00:00:00+00:00,UTAH JAZZ,115,MEMPHIS GRIZZLIES,122
2025-03-13 00:00:00+00:00,LOS ANGELES CLIPPERS,119,MIAMI HEAT,104
2025-03-13 00:00:00+00:00,DALLAS MAVERICKS,116,SAN ANTONIO SPURS,126
2025-03-13 02:00:00+00:00,MINNESOTA TIMBERWOLVES,115,DENVER NUGGETS,95
2025-03-13 02:00:00+00:00,NEW YORK KNICKS,114,PORTLAND TRAIL BLAZERS,113
2025-03-13 23:00:00+00:00,WASHINGTON WIZARDS,129,DETROIT PISTONS,125
2025-03-13 23:30:00+00:00,LOS ANGELES LAKERS,106,MILWAUKEE BUCKS,126
2025-03-14 00:00:00+00:00,BROOKLYN NETS,110,CHICAGO BULLS,116
2025-03-14 00:00:00+00:00,ORLANDO MAGIC,113,NEW ORLEANS PELICANS,93
2025-03-14 02:00:00+00:00,SACRAMENTO KINGS,104,GOLDEN STATE WARRIORS,130
2025-03-14 23:00:00+00:00,BOSTON CELTICS,103,MIAMI HEAT,91
2025-03-14 23:00:00+00:00,INDIANA PACERS,112,PHILADELPHIA 76ERS,100
2025-03-14 23:30:00+00:00,LOS ANGELES CLIPPERS,121,ATLANTA HAWKS,98
2025-03-15 00:00:00+00:00,DALLAS MAVERICKS,96,HOUSTON ROCKETS,133
2025-03-15 00:00:00+00:00,CLEVELAND CAVALIERS,133,MEMPHIS GRIZZLIES,124
2025-03-15 00:00:00+00:00,ORLANDO MAGIC,111,MINNESOTA TIMBERWOLVES,118
2025-03-15 00:00:00+00:00,CHARLOTTE HORNETS,145,SAN ANTONIO SPURS,134
2025-03-15 01:30:00+00:00,LOS ANGELES LAKERS,126,DENVER NUGGETS,131
2025-03-15 01:30:00+00:00,TORONTO RAPTORS,126,UTAH JAZZ,118
2025-03-15 02:00:00+00:00,SACRAMENTO KINGS,106,PHOENIX SUNS,122
2025-03-15 22:00:00+00:00,BOSTON CELTICS,115,BROOKLYN NETS,113
2025-03-15 23:00:00+00:00,OKLAHOMA CITY THUNDER,113,DETROIT PISTONS,107
2025-03-16 00:00:00+00:00,CHICAGO BULLS,114,HOUSTON ROCKETS,117
2025-03-16 00:00:00+00:00,MIAMI HEAT,91,MEMPHIS GRIZZLIES,125
2025-03-16 00:00:00+00:00,INDIANA PACERS,119,MILWAUKEE BUCKS,126
2025-03-16 00:30:00+00:00,NEW YORK KNICKS,94,GOLDEN STATE WARRIORS,97
2025-03-16 00:30:00+00:00,NEW ORLEANS PELICANS,115,SAN ANTONIO SPURS,119
2025-03-16 01:00:00+00:00,WASHINGTON WIZARDS,126,DENVER NUGGETS,123
2025-03-16 17:00:00+00:00,ORLANDO MAGIC,108,CLEVELAND CAVALIERS,103
2025-03-16 17:00:00+00:00,PHILADELPHIA 76ERS,130,DALLAS MAVERICKS,125
2025-03-16 19:30:00+00:00,PHOENIX SUNS,96,LOS ANGELES LAKERS,107
2025-03-16 22:00:00+00:00,ATLANTA HAWKS,114,BROOKLYN NETS,122
2025-03-16 22:00:00+00:00,TORONTO RAPTORS,102,PORTLAND TRAIL BLAZERS,105
2025-03-16 23:00:00+00:00,CHARLOTTE HORNETS,88,LOS ANGELES CLIPPERS,123
2025-03-16 23:00:00+00:00,UTAH JAZZ,102,MINNESOTA TIMBERWOLVES,128
2025-03-17 01:00:00+00:00,OKLAHOMA CITY THUNDER,121,MILWAUKEE BUCKS,105
2025-03-17 23:30:00+00:00,MIAMI HEAT,95,NEW YORK KNICKS,116
2025-03-18 00:00:00+00:00,PHILADELPHIA 76ERS,137,HOUSTON ROCKETS,144
2025-03-18 00:00:00+00:00,INDIANA PACERS,132,MINNESOTA TIMBERWOLVES,130
2025-03-18 00:00:00+00:00,DETROIT PISTONS,127,NEW ORLEANS PELICANS,81
2025-03-18 01:00:00+00:00,CHICAGO BULLS,111,UTAH JAZZ,97
2025-03-18 02:00:00+00:00,DENVER NUGGETS,114,GOLDEN STATE WARRIORS,105
2025-03-18 02:00:00+00:00,TORONTO RAPTORS,89,PHOENIX SUNS,129
2025-03-18 02:00:00+00:00,WASHINGTON WIZARDS,97,PORTLAND TRAIL BLAZERS,112
2025-03-18 02:00:00+00:00,MEMPHIS GRIZZLIES,122,SACRAMENTO KINGS,132
2025-03-18 02:30:00+00:00,SAN ANTONIO SPURS,109,LOS ANGELES LAKERS,125
2025-03-18 23:00:00+00:00,ATLANTA HAWKS,134,CHARLOTTE HORNETS,102
2025-03-18 23:30:00+00:00,BROOKLYN NETS,96,BOSTON CELTICS,104
2025-03-19 02:00:00+00:00,MILWAUKEE BUCKS,93,GOLDEN STATE WARRIORS,104
2025-03-19 02:30:00+00:00,CLEVELAND CAVALIERS,119,LOS ANGELES CLIPPERS,132
2025-03-19 23:00:00+00:00,DALLAS MAVERICKS,131,INDIANA PACERS,135
2025-03-19 23:00:00+00:00,HOUSTON ROCKETS,116,ORLANDO MAGIC,108
2025-03-19 23:30:00+00:00,DETROIT PISTONS,116,MIAMI HEAT,113
2025-03-20 00:00:00+00:00,NEW ORLEANS PELICANS,119,MINNESOTA TIMBERWOLVES,115
2025-03-20 00:00:00+00:00,PHILADELPHIA 76ERS,100,OKLAHOMA CITY THUNDER,133
2025-03-20 00:00:00+00:00,NEW YORK KNICKS,105,SAN ANTONIO SPURS,120
2025-03-20 01:00:00+00:00,WASHINGTON WIZARDS,112,UTAH JAZZ,128
2025-03-20 02:00:00+00:00,DENVER NUGGETS,108,LOS ANGELES LAKERS,120
2025-03-20 02:00:00+00:00,CHICAGO BULLS,121,PHOENIX SUNS,127
2025-03-20 02:00:00+00:00,MEMPHIS GRIZZLIES,99,PORTLAND TRAIL BLAZERS,115
2025-03-20 02:00:00+00:00,CLEVELAND CAVALIERS,119,SACRAMENTO KINGS,123
2025-03-20 23:00:00+00:00,NEW YORK KNICKS,98,CHARLOTTE HORNETS,115
2025-03-20 23:00:00+00:00,BROOKLYN NETS,99,INDIANA PACERS,105
2025-03-21 02:00:00+00:00,TORONTO RAPTORS,114,GOLDEN STATE WARRIORS,117
2025-03-21 02:00:00+00:00,CHICAGO BULLS,128,SACRAMENTO KINGS,116
2025-03-21 02:30:00+00:00,MILWAUKEE BUCKS,118,LOS ANGELES LAKERS,89
2025-03-21 23:00:00+00:00,ORLANDO MAGIC,120,WASHINGTON WIZARDS,105
2025-03-22 00:00:00+00:00,HOUSTON ROCKETS,102,MIAMI HEAT,98
2025-03-22 00:00:00+00:00,NEW ORLEANS PELICANS,93,MINNESOTA TIMBERWOLVES,134
2025-03-22 00:00:00+00:00,CHARLOTTE HORNETS,106,OKLAHOMA CITY THUNDER,141
2025-03-22 00:00:00+00:00,PHILADELPHIA 76ERS,120,SAN ANTONIO SPURS,128
2025-03-22 00:30:00+00:00,DETROIT PISTONS,117,DALLAS MAVERICKS,123
2025-03-22 01:30:00+00:00,BOSTON CELTICS,121,UTAH JAZZ,99
2025-03-22 02:00:00+00:00,CLEVELAND CAVALIERS,112,PHOENIX SUNS,123
2025-03-22 02:00:00+00:00,DENVER NUGGETS,109,PORTLAND TRAIL BLAZERS,128
2025-03-22 02:30:00+00:00,MEMPHIS GRIZZLIES,108,LOS ANGELES CLIPPERS,128
2025-03-22 21:00:00+00:00,BROOKLYN NETS,103,INDIANA PACERS,108
2025-03-22 23:00:00+00:00,GOLDEN STATE WARRIORS,115,ATLANTA HAWKS,124
2025-03-23 00:00:00+00:00,WASHINGTON WIZARDS,103,NEW YORK KNICKS,122
2025-03-23 02:00:00+00:00,MILWAUKEE BUCKS,114,SACRAMENTO KINGS,108
2025-03-23 02:30:00+00:00,CHICAGO BULLS,146,LOS ANGELES LAKERS,115
2025-03-23 19:00:00+00:00,NEW ORLEANS PELICANS,130,DETROIT PISTONS,136
2025-03-23 19:30:00+00:00,CLEVELAND CAVALIERS,120,UTAH JAZZ,91
2025-03-23 22:00:00+00:00,PHILADELPHIA 76ERS,119,ATLANTA HAWKS,132
2025-03-23 22:00:00+00:00,CHARLOTTE HORNETS,105,MIAMI HEAT,122
2025-03-23 22:00:00+00:00,BOSTON CELTICS,129,PORTLAND TRAIL BLAZERS,116
2025-03-23 22:00:00+00:00,SAN ANTONIO SPURS,123,TORONTO RAPTORS,89
2025-03-23 23:00:00+00:00,DENVER NUGGETS,116,HOUSTON ROCKETS,111
2025-03-24 01:00:00+00:00,OKLAHOMA CITY THUNDER,103,LOS ANGELES CLIPPERS,101
2025-03-24 23:00:00+00:00,MINNESOTA TIMBERWOLVES,103,INDIANA PACERS,119
2025-03-24 23:00:00+00:00,LOS ANGELES LAKERS,106,ORLANDO MAGIC,118
2025-03-24 23:00:00+00:00,TORONTO RAPTORS,112,WASHINGTON WIZARDS,104
2025-03-24 23:30:00+00:00,DALLAS MAVERICKS,120,BROOKLYN NETS,101
2025-03-25 00:00:00+00:00,PHILADELPHIA 76ERS,99,NEW ORLEANS PELICANS,112
2025-03-25 01:00:00+00:00,CHICAGO BULLS,129,DENVER NUGGETS,119
2025-03-25 02:00:00+00:00,MILWAUKEE BUCKS,106,PHOENIX SUNS,108
2025-03-25 02:00:00+00:00,BOSTON CELTICS,113,SACRAMENTO KINGS,95
2025-03-25 23:00:00+00:00,ORLANDO MAGIC,111,CHARLOTTE HORNETS,104
2025-03-25 23:00:00+00:00,SAN ANTONIO SPURS,96,DETROIT PISTONS,122
2025-03-25 23:30:00+00:00,GOLDEN STATE WARRIORS,86,MIAMI HEAT,112
2025-03-25 23:30:00+00:00,DALLAS MAVERICKS,113,NEW YORK KNICKS,128
2025-03-26 00:00:00+00:00,ATLANTA HAWKS,114,HOUSTON ROCKETS,121
2025-03-26 01:00:00+00:00,MEMPHIS GRIZZLIES,140,UTAH JAZZ,103
2025-03-26 02:00:00+00:00,CLEVELAND CAVALIERS,122,PORTLAND TRAIL BLAZERS,111
2025-03-26 02:00:00+00:00,OKLAHOMA CITY THUNDER,121,SACRAMENTO KINGS,105
2025-03-26 23:00:00+00:00,WASHINGTON WIZARDS,119,PHILADELPHIA 76ERS,114
2025-03-26 23:30:00+00:00,TORONTO RAPTORS,116,BROOKLYN NETS,86
2025-03-26 23:30:00+00:00,LOS ANGELES LAKERS,120,INDIANA PACERS,119
2025-03-26 23:30:00+00:00,LOS ANGELES CLIPPERS,126,NEW YORK KNICKS,113
2025-03-27 01:00:00+00:00,MILWAUKEE BUCKS,117,DENVER NUGGETS,127
2025-03-27 02:00:00+00:00,BOSTON CELTICS,132,PHOENIX SUNS,102
2025-03-27 23:00:00+00:00,SAN ANTONIO SPURS,116,CLEVELAND CAVALIERS,124
2025-03-27 23:00:00+00:00,DALLAS MAVERICKS,101,ORLANDO MAGIC,92
2025-03-27 23:00:00+00:00,INDIANA PACERS,162,WASHINGTON WIZARDS,109
2025-03-27 23:30:00+00:00,ATLANTA HAWKS,112,MIAMI HEAT,122
2025-03-28 00:00:00+00:00,LOS ANGELES LAKERS,117,CHICAGO BULLS,119
2025-03-28 00:00:00+00:00,MEMPHIS GRIZZLIES,104,OKLAHOMA CITY THUNDER,125
2025-03-28 01:00:00+00:00,HOUSTON ROCKETS,121,UTAH JAZZ,110
2025-03-28 02:00:00+00:00,PORTLAND TRAIL BLAZERS,107,SACRAMENTO KINGS,128
2025-03-28 23:00:00+00:00,CLEVELAND CAVALIERS,122,DETROIT PISTONS,133
2025-03-28 23:30:00+00:00,LOS ANGELES CLIPPERS,132,BROOKLYN NETS,100
2025-03-28 23:30:00+00:00,CHARLOTTE HORNETS,97,TORONTO RAPTORS,108
2025-03-29 00:00:00+00:00,NEW YORK KNICKS,116,MILWAUKEE BUCKS,107
2025-03-29 00:00:00+00:00,PHOENIX SUNS,109,MINNESOTA TIMBERWOLVES,124
2025-03-29 00:00:00+00:00,GOLDEN STATE WARRIORS,111,NEW ORLEANS PELICANS,95
2025-03-29 01:00:00+00:00,UTAH JAZZ,93,DENVER NUGGETS,129
2025-03-29 21:00:00+00:00,SACRAMENTO KINGS,91,ORLANDO MAGIC,121
2025-03-29 23:00:00+00:00,BROOKLYN NETS,115,WASHINGTON WIZARDS,112
2025-03-29 23:30:00+00:00,MIAMI HEAT,118,PHILADELPHIA 76ERS,95
2025-03-30 00:00:00+00:00,DALLAS MAVERICKS,120,CHICAGO BULLS,119
2025-03-30 00:00:00+00:00,LOS ANGELES LAKERS,134,MEMPHIS GRIZZLIES,127
2025-03-30 00:00:00+00:00,INDIANA PACERS,111,OKLAHOMA CITY THUNDER,132
2025-03-30 00:00:00+00:00,BOSTON CELTICS,121,SAN ANTONIO SPURS,111
2025-03-30 19:30:00+00:00,LOS ANGELES CLIPPERS,122,CLEVELAND CAVALIERS,127
2025-03-30 22:00:00+00:00,PORTLAND TRAIL BLAZERS,93,NEW YORK KNICKS,110
2025-03-30 23:00:00+00:00,ATLANTA HAWKS,145,MILWAUKEE BUCKS,124
2025-03-30 23:00:00+00:00,DETROIT PISTONS,104,MINNESOTA TIMBERWOLVES,123
2025-03-30 23:00:00+00:00,CHARLOTTE HORNETS,94,NEW ORLEANS PELICANS,98
2025-03-30 23:00:00+00:00,GOLDEN STATE WARRIORS,148,SAN ANTONIO SPURS,106
2025-03-30 23:30:00+00:00,TORONTO RAPTORS,127,PHILADELPHIA 76ERS,109
2025-03-31 01:00:00+00:00,HOUSTON ROCKETS,148,PHOENIX SUNS,109
2025-03-31 23:00:00+00:00,UTAH JAZZ,106,CHARLOTTE HORNETS,110
2025-03-31 23:00:00+00:00,SACRAMENTO KINGS,109,INDIANA PACERS,111
2025-03-31 23:00:00+00:00,LOS ANGELES CLIPPERS,96,ORLANDO MAGIC,87
2025-03-31 23:00:00+00:00,MIAMI HEAT,120,WASHINGTON WIZARDS,94
2025-03-31 23:30:00+00:00,BOSTON CELTICS,117,MEMPHIS GRIZZLIES,103
2025-04-01 00:00:00+00:00,CHICAGO BULLS,117,OKLAHOMA CITY THUNDER,145
2025-04-01 00:30:00+00:00,BROOKLYN NETS,113,DALLAS MAVERICKS,109
2025-04-01 02:00:00+00:00,HOUSTON ROCKETS,98,LOS ANGELES LAKERS,104
2025-04-01 23:30:00+00:00,PORTLAND TRAIL BLAZERS,127,ATLANTA HAWKS,113
2025-04-01 23:30:00+00:00,PHOENIX SUNS,123,MILWAUKEE BUCKS,133
2025-04-01 23:30:00+00:00,PHILADELPHIA 76ERS,91,NEW YORK KNICKS,105
2025-04-02 00:00:00+00:00,TORONTO RAPTORS,118,CHICAGO BULLS,137
2025-04-02 00:00:00+00:00,GOLDEN STATE WARRIORS,134,MEMPHIS GRIZZLIES,125
2025-04-02 00:00:00+00:00,ORLANDO MAGIC,116,SAN ANTONIO SPURS,105
2025-04-02 02:00:00+00:00,MINNESOTA TIMBERWOLVES,140,DENVER NUGGETS,139
2025-04-02 23:00:00+00:00,NEW YORK KNICKS,105,CLEVELAND CAVALIERS,124
2025-04-02 23:00:00+00:00,CHARLOTTE HORNETS,105,INDIANA PACERS,119
2025-04-02 23:00:00+00:00,SACRAMENTO KINGS,111,WASHINGTON WIZARDS,116
2025-04-02 23:30:00+00:00,MIAMI HEAT,124,BOSTON CELTICS,103
2025-04-03 00:00:00+00:00,UTAH JAZZ,105,HOUSTON ROCKETS,143
2025-04-03 00:30:00+00:00,ATLANTA HAWKS,118,DALLAS MAVERICKS,120
2025-04-03 01:00:00+00:00,SAN ANTONIO SPURS,113,DENVER NUGGETS,106
2025-04-03 01:30:00+00:00,DETROIT PISTONS,103,OKLAHOMA CITY THUNDER,119
2025-04-03 02:30:00+00:00,NEW ORLEANS PELICANS,98,LOS ANGELES CLIPPERS,114
2025-04-03 23:00:00+00:00,MILWAUKEE BUCKS,126,PHILADELPHIA 76ERS,113
2025-04-03 23:00:00+00:00,ORLANDO MAGIC,109,WASHINGTON WIZARDS,97
2025-04-03 23:30:00+00:00,MINNESOTA TIMBERWOLVES,105,BROOKLYN NETS,90
2025-04-03 23:30:00+00:00,MEMPHIS GRIZZLIES,110,MIAMI HEAT,108
2025-04-03 23:30:00+00:00,PORTLAND TRAIL BLAZERS,112,TORONTO RAPTORS,103
2025-04-04 02:00:00+00:00,GOLDEN STATE WARRIORS,123,LOS ANGELES LAKERS,116
2025-04-04 23:00:00+00:00,SACRAMENTO KINGS,125,CHARLOTTE HORNETS,102
2025-04-04 23:00:00+00:00,UTAH JAZZ,112,INDIANA PACERS,140
2025-04-04 23:30:00+00:00,PHOENIX SUNS,103,BOSTON CELTICS,123
2025-04-04 23:30:00+00:00,DETROIT PISTONS,117,TORONTO RAPTORS,105
2025-04-05 00:00:00+00:00,PORTLAND TRAIL BLAZERS,113,CHICAGO BULLS,118
2025-04-05 00:00:00+00:00,OKLAHOMA CITY THUNDER,111,HOUSTON ROCKETS,125
2025-04-05 00:00:00+00:00,CLEVELAND CAVALIERS,114,SAN ANTONIO SPURS,113
2025-04-05 02:00:00+00:00,DENVER NUGGETS,104,GOLDEN STATE WARRIORS,118
2025-04-05 02:30:00+00:00,DALLAS MAVERICKS,91,LOS ANGELES CLIPPERS,114
2025-04-05 02:30:00+00:00,NEW ORLEANS PELICANS,108,LOS ANGELES LAKERS,124
2025-04-05 19:00:00+00:00,NEW YORK KNICKS,121,ATLANTA HAWKS,105
2025-04-05 23:00:00+00:00,MEMPHIS GRIZZLIES,109,DETROIT PISTONS,103
2025-04-05 23:00:00+00:00,MINNESOTA TIMBERWOLVES,114,PHILADELPHIA 76ERS,109
2025-04-06 00:00:00+00:00,MILWAUKEE BUCKS,121,MIAMI HEAT,115
2025-04-06 02:30:00+00:00,DALLAS MAVERICKS,104,LOS ANGELES CLIPPERS,135
2025-04-06 17:00:00+00:00,CHICAGO BULLS,131,CHARLOTTE HORNETS,117
2025-04-06 19:30:00+00:00,TORONTO RAPTORS,120,BROOKLYN NETS,109
2025-04-06 19:30:00+00:00,LOS ANGELES LAKERS,126,OKLAHOMA CITY THUNDER,99
